H1	H2
ScomH1c10g0032352	ScomH2c10g0031845
ScomH1c10g0032355	ScomH2c10g0031846
ScomH1c10g0032356	ScomH2c10g0031847
ScomH1c10g0032357	ScomH2c10g0031848
ScomH1c10g0032358	ScomH2c10g0031849
ScomH1c10g0032359	ScomH2c10g0031850
ScomH1c10g0032360	ScomH2c10g0031851
ScomH1c10g0032361	ScomH2c10g0031852
ScomH1c10g0032362	ScomH2c10g0031853
ScomH1c10g0032363	ScomH2c10g0031854
ScomH1c10g0032365	ScomH2c10g0031856
ScomH1c10g0032367	ScomH2c10g0031858
ScomH1c10g0032368	ScomH2c10g0031859
ScomH1c10g0032369	ScomH2c10g0031860
ScomH1c10g0032375	ScomH2c10g0031867
ScomH1c10g0032376	ScomH2c10g0031868
ScomH1c10g0032377	ScomH2c10g0031869
ScomH1c10g0032378	ScomH2c10g0031870
ScomH1c10g0032380	ScomH2c10g0031871
ScomH1c10g0032381	ScomH2c10g0031872
ScomH1c10g0032383	ScomH2c10g0031874
ScomH1c10g0032384	ScomH2c10g0031875
ScomH1c10g0032385	ScomH2c10g0031876
ScomH1c10g0032386	ScomH2c10g0031877
ScomH1c10g0032391	ScomH2c10g0031881
ScomH1c10g0032392	ScomH2c10g0031882
ScomH1c10g0032393	ScomH2c10g0031883
ScomH1c10g0032394	ScomH2c10g0031884
ScomH1c10g0032396	ScomH2c10g0031887
ScomH1c10g0032397	ScomH2c10g0031888
ScomH1c10g0032398	ScomH2c10g0031889
ScomH1c10g0032399	ScomH2c10g0031890
ScomH1c10g0032401	ScomH2c10g0031891
ScomH1c10g0032402	ScomH2c10g0031892
ScomH1c10g0032403	ScomH2c10g0031893
ScomH1c10g0032404	ScomH2c10g0031894
ScomH1c10g0032405	ScomH2c10g0031895
ScomH1c10g0032406	ScomH2c10g0031896
ScomH1c10g0032407	ScomH2c10g0031897
ScomH1c10g0032409	ScomH2c10g0031900
ScomH1c10g0032412	ScomH2c10g0031904
ScomH1c10g0032414	ScomH2c10g0031905
ScomH1c10g0032416	ScomH2c10g0031906
ScomH1c10g0032421	ScomH2c10g0031908
ScomH1c10g0032423	ScomH2c10g0031909
ScomH1c10g0032424	ScomH2c10g0031910
ScomH1c10g0032425	ScomH2c10g0031912
ScomH1c10g0032426	ScomH2c10g0031913
ScomH1c10g0032429	ScomH2c10g0031915
ScomH1c10g0032430	ScomH2c10g0031916
ScomH1c10g0032433	ScomH2c10g0031918
ScomH1c10g0032436	ScomH2c10g0031921
ScomH1c10g0032437	ScomH2c10g0031922
ScomH1c10g0032438	ScomH2c10g0031923
ScomH1c10g0032440	ScomH2c10g0031925
ScomH1c10g0032442	ScomH2c10g0031927
ScomH1c10g0032443	ScomH2c10g0031928
ScomH1c10g0032453	ScomH2c10g0031929
ScomH1c10g0032454	ScomH2c10g0031930
ScomH1c10g0032455	ScomH2c10g0031931
ScomH1c10g0032458	ScomH2c10g0031934
ScomH1c10g0032459	ScomH2c10g0031935
ScomH1c10g0032460	ScomH2c10g0031936
ScomH1c10g0032461	ScomH2c10g0031937
ScomH1c10g0032462	ScomH2c10g0031938
ScomH1c10g0032465	ScomH2c10g0031941
ScomH1c10g0032466	ScomH2c10g0031942
ScomH1c10g0032467	ScomH2c10g0031943
ScomH1c10g0032468	ScomH2c10g0031944
ScomH1c10g0032469	ScomH2c10g0031945
ScomH1c10g0032470	ScomH2c10g0031947
ScomH1c10g0032471	ScomH2c10g0031948
ScomH1c10g0032474	ScomH2c10g0031951
ScomH1c10g0032475	ScomH2c10g0031952
ScomH1c10g0032476	ScomH2c10g0031953
ScomH1c10g0032477	ScomH2c10g0031954
ScomH1c10g0032480	ScomH2c10g0031958
ScomH1c10g0032481	ScomH2c10g0031959
ScomH1c10g0032482	ScomH2c10g0031960
ScomH1c10g0032483	ScomH2c10g0031961
ScomH1c10g0032484	ScomH2c10g0031962
ScomH1c10g0032485	ScomH2c10g0031963
ScomH1c10g0032486	ScomH2c10g0031964
ScomH1c10g0032490	ScomH2c10g0031966
ScomH1c10g0032491	ScomH2c10g0031968
ScomH1c10g0032492	ScomH2c10g0031969
ScomH1c10g0032493	ScomH2c10g0031970
ScomH1c10g0032495	ScomH2c10g0031972
ScomH1c10g0032496	ScomH2c10g0031973
ScomH1c10g0032497	ScomH2c10g0031974
ScomH1c10g0032498	ScomH2c10g0031975
ScomH1c10g0032499	ScomH2c10g0031976
ScomH1c10g0032500	ScomH2c10g0031977
ScomH1c10g0032502	ScomH2c10g0031980
ScomH1c10g0032503	ScomH2c10g0031981
ScomH1c10g0032505	ScomH2c10g0031983
ScomH1c10g0032507	ScomH2c10g0031986
ScomH1c10g0032508	ScomH2c10g0031987
ScomH1c10g0032512	ScomH2c10g0031990
ScomH1c10g0032513	ScomH2c10g0031991
ScomH1c10g0032514	ScomH2c10g0031992
ScomH1c10g0032516	ScomH2c10g0031995
ScomH1c10g0032517	ScomH2c10g0031996
ScomH1c10g0032522	ScomH2c10g0031997
ScomH1c10g0032526	ScomH2c10g0032000
ScomH1c10g0032527	ScomH2c10g0032001
ScomH1c10g0032530	ScomH2c10g0032003
ScomH1c10g0032531	ScomH2c10g0032004
ScomH1c10g0032532	ScomH2c10g0032005
ScomH1c10g0032533	ScomH2c10g0032006
ScomH1c10g0032535	ScomH2c10g0032008
ScomH1c10g0032536	ScomH2c10g0032009
ScomH1c10g0032537	ScomH2c10g0032010
ScomH1c10g0032538	ScomH2c10g0032011
ScomH1c10g0032539	ScomH2c10g0032012
ScomH1c10g0032540	ScomH2c10g0032013
ScomH1c10g0032541	ScomH2c10g0032014
ScomH1c10g0032542	ScomH2c10g0032015
ScomH1c10g0032543	ScomH2c10g0032016
ScomH1c10g0032544	ScomH2c10g0032017
ScomH1c10g0032545	ScomH2c10g0032018
ScomH1c10g0032546	ScomH2c10g0032019
ScomH1c10g0032547	ScomH2c10g0032020
ScomH1c10g0032548	ScomH2c10g0032021
ScomH1c10g0032549	ScomH2c10g0032022
ScomH1c10g0032550	ScomH2c10g0032023
ScomH1c10g0032551	ScomH2c10g0032024
ScomH1c10g0032553	ScomH2c10g0032025
ScomH1c10g0032560	ScomH2c10g0032030
ScomH1c10g0032561	ScomH2c10g0032031
ScomH1c10g0032562	ScomH2c10g0032032
ScomH1c10g0032563	ScomH2c10g0032033
ScomH1c10g0032564	ScomH2c10g0032034
ScomH1c10g0032566	ScomH2c10g0032036
ScomH1c10g0032567	ScomH2c10g0032037
ScomH1c10g0032568	ScomH2c10g0032038
ScomH1c10g0032569	ScomH2c10g0032039
ScomH1c10g0032572	ScomH2c10g0032042
ScomH1c10g0032573	ScomH2c10g0032043
ScomH1c10g0032574	ScomH2c10g0032044
ScomH1c10g0032577	ScomH2c10g0032046
ScomH1c10g0032578	ScomH2c10g0032047
ScomH1c10g0032579	ScomH2c10g0032048
ScomH1c10g0032580	ScomH2c10g0032049
ScomH1c10g0032585	ScomH2c10g0032054
ScomH1c10g0032588	ScomH2c10g0032057
ScomH1c10g0032590	ScomH2c10g0032058
ScomH1c10g0032591	ScomH2c10g0032059
ScomH1c10g0032594	ScomH2c10g0032061
ScomH1c10g0032595	ScomH2c10g0032062
ScomH1c10g0032596	ScomH2c10g0032063
ScomH1c10g0032597	ScomH2c10g0032064
ScomH1c10g0032600	ScomH2c10g0032067
ScomH1c10g0032601	ScomH2c10g0032068
ScomH1c10g0032602	ScomH2c10g0032069
ScomH1c10g0032603	ScomH2c10g0032070
ScomH1c10g0032604	ScomH2c10g0032071
ScomH1c10g0032605	ScomH2c10g0032072
ScomH1c10g0032606	ScomH2c10g0032074
ScomH1c10g0032607	ScomH2c10g0032075
ScomH1c10g0032608	ScomH2c10g0032076
ScomH1c10g0032609	ScomH2c10g0032077
ScomH1c10g0032610	ScomH2c10g0032078
ScomH1c10g0032611	ScomH2c10g0032079
ScomH1c10g0032612	ScomH2c10g0032080
ScomH1c10g0032613	ScomH2c10g0032081
ScomH1c10g0032614	ScomH2c10g0032083
ScomH1c10g0032615	ScomH2c10g0032084
ScomH1c10g0032616	ScomH2c10g0032085
ScomH1c10g0032617	ScomH2c10g0032086
ScomH1c10g0032618	ScomH2c10g0032087
ScomH1c10g0032619	ScomH2c10g0032088
ScomH1c10g0032620	ScomH2c10g0032089
ScomH1c10g0032622	ScomH2c10g0032091
ScomH1c10g0032623	ScomH2c10g0032092
ScomH1c10g0032624	ScomH2c10g0032093
ScomH1c10g0032626	ScomH2c10g0032095
ScomH1c10g0032627	ScomH2c10g0032096
ScomH1c10g0032628	ScomH2c10g0032097
ScomH1c10g0032629	ScomH2c10g0032098
ScomH1c10g0032630	ScomH2c10g0032099
ScomH1c10g0032631	ScomH2c10g0032100
ScomH1c10g0032636	ScomH2c10g0032105
ScomH1c10g0032637	ScomH2c10g0032106
ScomH1c10g0032638	ScomH2c10g0032107
ScomH1c10g0032639	ScomH2c10g0032108
ScomH1c10g0032640	ScomH2c10g0032109
ScomH1c10g0032643	ScomH2c10g0032111
ScomH1c10g0032644	ScomH2c10g0032112
ScomH1c10g0032646	ScomH2c10g0032114
ScomH1c10g0032647	ScomH2c10g0032115
ScomH1c10g0032648	ScomH2c10g0032116
ScomH1c10g0032649	ScomH2c10g0032117
ScomH1c10g0032650	ScomH2c10g0032118
ScomH1c10g0032652	ScomH2c10g0032122
ScomH1c10g0032654	ScomH2c10g0032126
ScomH1c10g0032660	ScomH2c10g0032130
ScomH1c10g0032663	ScomH2c10g0032132
ScomH1c10g0032664	ScomH2c10g0032133
ScomH1c10g0032665	ScomH2c10g0032134
ScomH1c10g0032666	ScomH2c10g0032135
ScomH1c10g0032667	ScomH2c10g0032138
ScomH1c10g0032669	ScomH2c10g0032141
ScomH1c10g0032670	ScomH2c10g0032142
ScomH1c10g0032671	ScomH2c10g0032143
ScomH1c10g0032672	ScomH2c10g0032144
ScomH1c10g0032673	ScomH2c10g0032145
ScomH1c10g0032674	ScomH2c10g0032146
ScomH1c10g0032675	ScomH2c10g0032147
ScomH1c10g0032676	ScomH2c10g0032148
ScomH1c10g0032677	ScomH2c10g0032149
ScomH1c10g0032678	ScomH2c10g0032150
ScomH1c10g0032683	ScomH2c10g0032154
ScomH1c10g0032685	ScomH2c10g0032156
ScomH1c10g0032686	ScomH2c10g0032157
ScomH1c10g0032688	ScomH2c10g0032159
ScomH1c10g0032689	ScomH2c10g0032160
ScomH1c10g0032690	ScomH2c10g0032161
ScomH1c10g0032691	ScomH2c10g0032162
ScomH1c10g0032699	ScomH2c10g0032169
ScomH1c10g0032700	ScomH2c10g0032170
ScomH1c10g0032701	ScomH2c10g0032171
ScomH1c10g0032702	ScomH2c10g0032172
ScomH1c10g0032703	ScomH2c10g0032173
ScomH1c10g0032705	ScomH2c10g0032175
ScomH1c10g0032707	ScomH2c10g0032177
ScomH1c10g0032708	ScomH2c10g0032178
ScomH1c10g0032709	ScomH2c10g0032179
ScomH1c10g0032710	ScomH2c10g0032180
ScomH1c10g0032711	ScomH2c10g0032182
ScomH1c10g0032712	ScomH2c10g0032183
ScomH1c10g0032713	ScomH2c10g0032184
ScomH1c10g0032714	ScomH2c10g0032185
ScomH1c10g0032715	ScomH2c10g0032186
ScomH1c10g0032716	ScomH2c10g0032187
ScomH1c10g0032717	ScomH2c10g0032188
ScomH1c10g0032718	ScomH2c10g0032189
ScomH1c10g0032719	ScomH2c10g0032190
ScomH1c10g0032722	ScomH2c10g0032191
ScomH1c10g0032726	ScomH2c10g0032200
ScomH1c10g0032727	ScomH2c10g0032201
ScomH1c10g0032728	ScomH2c10g0032202
ScomH1c10g0032729	ScomH2c10g0032204
ScomH1c10g0032730	ScomH2c10g0032205
ScomH1c10g0032731	ScomH2c10g0032206
ScomH1c10g0032732	ScomH2c10g0032207
ScomH1c10g0032733	ScomH2c10g0032208
ScomH1c10g0032736	ScomH2c10g0032209
ScomH1c10g0032738	ScomH2c10g0032210
ScomH1c10g0032739	ScomH2c10g0032211
ScomH1c10g0032741	ScomH2c10g0032212
ScomH1c10g0032743	ScomH2c10g0032215
ScomH1c10g0032744	ScomH2c10g0032216
ScomH1c10g0032747	ScomH2c10g0032219
ScomH1c10g0032748	ScomH2c10g0032220
ScomH1c10g0032749	ScomH2c10g0032221
ScomH1c10g0032750	ScomH2c10g0032222
ScomH1c10g0032752	ScomH2c10g0032224
ScomH1c10g0032753	ScomH2c10g0032225
ScomH1c10g0032754	ScomH2c10g0032226
ScomH1c10g0032756	ScomH2c10g0032228
ScomH1c10g0032757	ScomH2c10g0032229
ScomH1c10g0032758	ScomH2c10g0032230
ScomH1c10g0032759	ScomH2c10g0032231
ScomH1c10g0032760	ScomH2c10g0032232
ScomH1c10g0032761	ScomH2c10g0032233
ScomH1c10g0032763	ScomH2c10g0032235
ScomH1c10g0032764	ScomH2c10g0032236
ScomH1c10g0032767	ScomH2c10g0032239
ScomH1c10g0032768	ScomH2c10g0032240
ScomH1c10g0032769	ScomH2c10g0032241
ScomH1c10g0032770	ScomH2c10g0032242
ScomH1c10g0032771	ScomH2c10g0032243
ScomH1c10g0032776	ScomH2c10g0032248
ScomH1c10g0032777	ScomH2c10g0032249
ScomH1c10g0032778	ScomH2c10g0032250
ScomH1c10g0032779	ScomH2c10g0032251
ScomH1c10g0032780	ScomH2c10g0032252
ScomH1c10g0032781	ScomH2c10g0032253
ScomH1c10g0032783	ScomH2c10g0032255
ScomH1c10g0032784	ScomH2c10g0032256
ScomH1c10g0032785	ScomH2c10g0032257
ScomH1c10g0032786	ScomH2c10g0032258
ScomH1c10g0032787	ScomH2c10g0032259
ScomH1c10g0032789	ScomH2c10g0032261
ScomH1c10g0032790	ScomH2c10g0032262
ScomH1c10g0032791	ScomH2c10g0032263
ScomH1c10g0032792	ScomH2c10g0032264
ScomH1c10g0032794	ScomH2c10g0032266
ScomH1c10g0032795	ScomH2c10g0032267
ScomH1c10g0032796	ScomH2c10g0032268
ScomH1c10g0032797	ScomH2c10g0032269
ScomH1c10g0032798	ScomH2c10g0032270
ScomH1c10g0032800	ScomH2c10g0032276
ScomH1c10g0032805	ScomH2c10g0032278
ScomH1c10g0032808	ScomH2c10g0032280
ScomH1c10g0032809	ScomH2c10g0032281
ScomH1c10g0032810	ScomH2c10g0032282
ScomH1c10g0032811	ScomH2c10g0032283
ScomH1c10g0032812	ScomH2c10g0032284
ScomH1c10g0032813	ScomH2c10g0032285
ScomH1c10g0032814	ScomH2c10g0032286
ScomH1c10g0032817	ScomH2c10g0032287
ScomH1c10g0032818	ScomH2c10g0032290
ScomH1c10g0032819	ScomH2c10g0032291
ScomH1c10g0032820	ScomH2c10g0032292
ScomH1c10g0032821	ScomH2c10g0032293
ScomH1c10g0032822	ScomH2c10g0032294
ScomH1c10g0032826	ScomH2c10g0032298
ScomH1c10g0032827	ScomH2c10g0032299
ScomH1c10g0032828	ScomH2c10g0032300
ScomH1c10g0032829	ScomH2c10g0032301
ScomH1c10g0032830	ScomH2c10g0032302
ScomH1c10g0032831	ScomH2c10g0032303
ScomH1c10g0032832	ScomH2c10g0032304
ScomH1c10g0032833	ScomH2c10g0032305
ScomH1c10g0032834	ScomH2c10g0032306
ScomH1c10g0032835	ScomH2c10g0032307
ScomH1c10g0032843	ScomH2c10g0032310
ScomH1c10g0032844	ScomH2c10g0032311
ScomH1c10g0032846	ScomH2c10g0032313
ScomH1c10g0032848	ScomH2c10g0032315
ScomH1c10g0032849	ScomH2c10g0032316
ScomH1c10g0032850	ScomH2c10g0032317
ScomH1c10g0032852	ScomH2c10g0032318
ScomH1c10g0032853	ScomH2c10g0032319
ScomH1c10g0032855	ScomH2c10g0032321
ScomH1c10g0032856	ScomH2c10g0032322
ScomH1c10g0032857	ScomH2c10g0032323
ScomH1c10g0032861	ScomH2c10g0032326
ScomH1c10g0032862	ScomH2c10g0032327
ScomH1c10g0032863	ScomH2c10g0032328
ScomH1c10g0032864	ScomH2c10g0032329
ScomH1c10g0032865	ScomH2c10g0032330
ScomH1c10g0032866	ScomH2c10g0032331
ScomH1c10g0032867	ScomH2c10g0032332
ScomH1c10g0032868	ScomH2c10g0032333
ScomH1c10g0032869	ScomH2c10g0032334
ScomH1c10g0032870	ScomH2c10g0032335
ScomH1c10g0032871	ScomH2c10g0032336
ScomH1c10g0032872	ScomH2c10g0032337
ScomH1c10g0032873	ScomH2c10g0032338
ScomH1c10g0032874	ScomH2c10g0032339
ScomH1c10g0032875	ScomH2c10g0032340
ScomH1c10g0032876	ScomH2c10g0032341
ScomH1c10g0032877	ScomH2c10g0032342
ScomH1c10g0032880	ScomH2c10g0032343
ScomH1c10g0032881	ScomH2c10g0032344
ScomH1c10g0032882	ScomH2c10g0032345
ScomH1c10g0032886	ScomH2c10g0032351
ScomH1c10g0032888	ScomH2c10g0032352
ScomH1c10g0032889	ScomH2c10g0032353
ScomH1c10g0032890	ScomH2c10g0032354
ScomH1c10g0032891	ScomH2c10g0032355
ScomH1c10g0032892	ScomH2c10g0032356
ScomH1c10g0032893	ScomH2c10g0032357
ScomH1c10g0032894	ScomH2c10g0032358
ScomH1c10g0032895	ScomH2c10g0032359
ScomH1c10g0032896	ScomH2c10g0032360
ScomH1c10g0032897	ScomH2c10g0032361
ScomH1c10g0032900	ScomH2c10g0032364
ScomH1c10g0032902	ScomH2c10g0032366
ScomH1c10g0032903	ScomH2c10g0032367
ScomH1c10g0032904	ScomH2c10g0032369
ScomH1c10g0032905	ScomH2c10g0032370
ScomH1c10g0032906	ScomH2c10g0032371
ScomH1c10g0032907	ScomH2c10g0032372
ScomH1c10g0032908	ScomH2c10g0032374
ScomH1c10g0032909	ScomH2c10g0032375
ScomH1c10g0032910	ScomH2c10g0032376
ScomH1c10g0032911	ScomH2c10g0032377
ScomH1c10g0032912	ScomH2c10g0032378
ScomH1c10g0032913	ScomH2c10g0032379
ScomH1c10g0032914	ScomH2c10g0032380
ScomH1c10g0032915	ScomH2c10g0032381
ScomH1c10g0032916	ScomH2c10g0032382
ScomH1c10g0032918	ScomH2c10g0032384
ScomH1c10g0032920	ScomH2c10g0032386
ScomH1c10g0032921	ScomH2c10g0032387
ScomH1c10g0032922	ScomH2c10g0032388
ScomH1c10g0032923	ScomH2c10g0032390
ScomH1c10g0032924	ScomH2c10g0032391
ScomH1c10g0032925	ScomH2c10g0032392
ScomH1c10g0032926	ScomH2c10g0032393
ScomH1c10g0032927	ScomH2c10g0032394
ScomH1c10g0032930	ScomH2c10g0032396
ScomH1c10g0032931	ScomH2c10g0032397
ScomH1c10g0032935	ScomH2c10g0032401
ScomH1c10g0032936	ScomH2c10g0032402
ScomH1c10g0032937	ScomH2c10g0032403
ScomH1c10g0032938	ScomH2c10g0032404
ScomH1c10g0032939	ScomH2c10g0032405
ScomH1c10g0032940	ScomH2c10g0032406
ScomH1c10g0032941	ScomH2c10g0032407
ScomH1c10g0032944	ScomH2c10g0032409
ScomH1c10g0032945	ScomH2c10g0032410
ScomH1c10g0032946	ScomH2c10g0032411
ScomH1c10g0032947	ScomH2c10g0032412
ScomH1c10g0032948	ScomH2c10g0032413
ScomH1c10g0032949	ScomH2c10g0032414
ScomH1c10g0032950	ScomH2c10g0032415
ScomH1c10g0032951	ScomH2c10g0032416
ScomH1c10g0032952	ScomH2c10g0032417
ScomH1c10g0032953	ScomH2c10g0032418
ScomH1c10g0032954	ScomH2c10g0032419
ScomH1c10g0032955	ScomH2c10g0032420
ScomH1c10g0032956	ScomH2c10g0032421
ScomH1c10g0032957	ScomH2c10g0032422
ScomH1c10g0032958	ScomH2c10g0032423
ScomH1c10g0032959	ScomH2c10g0032424
ScomH1c10g0032961	ScomH2c10g0032425
ScomH1c10g0032962	ScomH2c10g0032426
ScomH1c10g0032963	ScomH2c10g0032427
ScomH1c10g0032964	ScomH2c10g0032428
ScomH1c10g0032965	ScomH2c10g0032429
ScomH1c10g0032966	ScomH2c10g0032430
ScomH1c10g0032968	ScomH2c10g0032432
ScomH1c10g0032970	ScomH2c10g0032434
ScomH1c10g0032971	ScomH2c10g0032435
ScomH1c10g0032973	ScomH2c10g0032437
ScomH1c10g0032974	ScomH2c10g0032438
ScomH1c10g0032975	ScomH2c10g0032439
ScomH1c10g0032976	ScomH2c10g0032440
ScomH1c10g0032978	ScomH2c10g0032442
ScomH1c10g0032979	ScomH2c10g0032443
ScomH1c10g0032980	ScomH2c10g0032444
ScomH1c10g0032981	ScomH2c10g0032445
ScomH1c10g0032983	ScomH2c10g0032449
ScomH1c10g0032984	ScomH2c10g0032450
ScomH1c10g0032985	ScomH2c10g0032451
ScomH1c10g0032986	ScomH2c10g0032452
ScomH1c10g0032987	ScomH2c10g0032453
ScomH1c10g0032988	ScomH2c10g0032454
ScomH1c10g0032989	ScomH2c10g0032455
ScomH1c10g0032990	ScomH2c10g0032456
ScomH1c10g0032992	ScomH2c10g0032458
ScomH1c10g0032993	ScomH2c10g0032459
ScomH1c10g0032994	ScomH2c10g0032460
ScomH1c10g0032996	ScomH2c10g0032463
ScomH1c10g0032997	ScomH2c10g0032464
ScomH1c10g0032998	ScomH2c10g0032465
ScomH1c10g0033001	ScomH2c10g0032468
ScomH1c10g0033002	ScomH2c10g0032469
ScomH1c10g0033003	ScomH2c10g0032470
ScomH1c10g0033004	ScomH2c10g0032471
ScomH1c10g0033005	ScomH2c10g0032472
ScomH1c10g0033006	ScomH2c10g0032473
ScomH1c10g0033007	ScomH2c10g0032474
ScomH1c10g0033010	ScomH2c10g0032477
ScomH1c10g0033011	ScomH2c10g0032478
ScomH1c10g0033012	ScomH2c10g0032479
ScomH1c10g0033013	ScomH2c10g0032480
ScomH1c10g0033014	ScomH2c10g0032481
ScomH1c10g0033015	ScomH2c10g0032482
ScomH1c10g0033016	ScomH2c10g0032483
ScomH1c10g0033017	ScomH2c10g0032484
ScomH1c10g0033020	ScomH2c10g0032485
ScomH1c10g0033022	ScomH2c10g0032487
ScomH1c10g0033023	ScomH2c10g0032488
ScomH1c10g0033025	ScomH2c10g0032490
ScomH1c10g0033026	ScomH2c10g0032491
ScomH1c10g0033028	ScomH2c10g0032493
ScomH1c10g0033029	ScomH2c10g0032494
ScomH1c10g0033030	ScomH2c10g0032495
ScomH1c10g0033031	ScomH2c10g0032496
ScomH1c10g0033033	ScomH2c10g0032498
ScomH1c10g0033034	ScomH2c10g0032499
ScomH1c10g0033035	ScomH2c10g0032500
ScomH1c10g0033037	ScomH2c10g0032502
ScomH1c10g0033038	ScomH2c10g0032503
ScomH1c10g0033039	ScomH2c10g0032504
ScomH1c10g0033040	ScomH2c10g0032505
ScomH1c10g0033041	ScomH2c10g0032506
ScomH1c10g0033043	ScomH2c10g0032507
ScomH1c10g0033044	ScomH2c10g0032508
ScomH1c10g0033045	ScomH2c10g0032509
ScomH1c10g0033046	ScomH2c10g0032510
ScomH1c10g0033047	ScomH2c10g0032511
ScomH1c10g0033048	ScomH2c10g0032512
ScomH1c10g0033050	ScomH2c10g0032514
ScomH1c10g0033051	ScomH2c10g0032515
ScomH1c10g0033053	ScomH2c10g0032516
ScomH1c10g0033054	ScomH2c10g0032517
ScomH1c10g0033055	ScomH2c10g0032518
ScomH1c10g0033056	ScomH2c10g0032519
ScomH1c10g0033058	ScomH2c10g0032520
ScomH1c10g0033059	ScomH2c10g0032521
ScomH1c10g0033060	ScomH2c10g0032522
ScomH1c10g0033061	ScomH2c10g0032523
ScomH1c10g0033062	ScomH2c10g0032524
ScomH1c10g0033063	ScomH2c10g0032525
ScomH1c10g0033064	ScomH2c10g0032526
ScomH1c10g0033065	ScomH2c10g0032527
ScomH1c10g0033066	ScomH2c10g0032528
ScomH1c10g0033067	ScomH2c10g0032529
ScomH1c10g0033068	ScomH2c10g0032530
ScomH1c10g0033069	ScomH2c10g0032531
ScomH1c10g0033070	ScomH2c10g0032532
ScomH1c10g0033071	ScomH2c10g0032533
ScomH1c10g0033072	ScomH2c10g0032534
ScomH1c10g0033074	ScomH2c10g0032535
ScomH1c10g0033076	ScomH2c10g0032539
ScomH1c10g0033077	ScomH2c10g0032540
ScomH1c10g0033078	ScomH2c10g0032541
ScomH1c10g0033079	ScomH2c10g0032542
ScomH1c10g0033080	ScomH2c10g0032543
ScomH1c10g0033081	ScomH2c10g0032544
ScomH1c10g0033082	ScomH2c10g0032545
ScomH1c10g0033083	ScomH2c10g0032546
ScomH1c10g0033084	ScomH2c10g0032547
ScomH1c10g0033085	ScomH2c10g0032548
ScomH1c10g0033089	ScomH2c10g0032560
ScomH1c10g0033091	ScomH2c10g0032562
ScomH1c10g0033094	ScomH2c10g0032565
ScomH1c10g0033096	ScomH2c10g0032567
ScomH1c10g0033097	ScomH2c10g0032568
ScomH1c10g0033098	ScomH2c10g0032569
ScomH1c10g0033100	ScomH2c10g0032571
ScomH1c10g0033101	ScomH2c10g0032572
ScomH1c10g0033102	ScomH2c10g0032573
ScomH1c10g0033104	ScomH2c10g0032575
ScomH1c10g0033105	ScomH2c10g0032576
ScomH1c10g0033106	ScomH2c10g0032577
ScomH1c10g0033107	ScomH2c10g0032578
ScomH1c10g0033108	ScomH2c10g0032579
ScomH1c10g0033109	ScomH2c10g0032580
ScomH1c10g0033110	ScomH2c10g0032581
ScomH1c10g0033111	ScomH2c10g0032582
ScomH1c10g0033112	ScomH2c10g0032583
ScomH1c10g0033113	ScomH2c10g0032584
ScomH1c10g0033114	ScomH2c10g0032585
ScomH1c10g0033115	ScomH2c10g0032586
ScomH1c10g0033116	ScomH2c10g0032587
ScomH1c10g0033117	ScomH2c10g0032588
ScomH1c10g0033118	ScomH2c10g0032589
ScomH1c10g0033119	ScomH2c10g0032590
ScomH1c10g0033120	ScomH2c10g0032591
ScomH1c10g0033121	ScomH2c10g0032592
ScomH1c10g0033122	ScomH2c10g0032593
ScomH1c10g0033123	ScomH2c10g0032594
ScomH1c10g0033126	ScomH2c10g0032597
ScomH1c10g0033127	ScomH2c10g0032598
ScomH1c10g0033129	ScomH2c10g0032602
ScomH1c10g0033130	ScomH2c10g0032603
ScomH1c10g0033134	ScomH2c10g0032606
ScomH1c10g0033135	ScomH2c10g0032607
ScomH1c10g0033136	ScomH2c10g0032608
ScomH1c10g0033137	ScomH2c10g0032609
ScomH1c10g0033138	ScomH2c10g0032610
ScomH1c10g0033139	ScomH2c10g0032611
ScomH1c10g0033140	ScomH2c10g0032612
ScomH1c10g0033143	ScomH2c10g0032615
ScomH1c10g0033144	ScomH2c10g0032616
ScomH1c10g0033148	ScomH2c10g0032619
ScomH1c10g0033150	ScomH2c10g0032621
ScomH1c10g0033151	ScomH2c10g0032622
ScomH1c10g0033154	ScomH2c10g0032625
ScomH1c10g0033156	ScomH2c10g0032627
ScomH1c10g0033158	ScomH2c10g0032630
ScomH1c10g0033159	ScomH2c10g0032631
ScomH1c10g0033162	ScomH2c10g0032632
ScomH1c10g0033164	ScomH2c10g0032634
ScomH1c10g0033165	ScomH2c10g0032635
ScomH1c10g0033166	ScomH2c10g0032636
ScomH1c10g0033167	ScomH2c10g0032637
ScomH1c10g0033168	ScomH2c10g0032638
ScomH1c10g0033171	ScomH2c10g0032640
ScomH1c10g0033172	ScomH2c10g0032641
ScomH1c10g0033173	ScomH2c10g0032642
ScomH1c10g0033174	ScomH2c10g0032643
ScomH1c10g0033175	ScomH2c10g0032644
ScomH1c10g0033176	ScomH2c10g0032645
ScomH1c10g0033177	ScomH2c10g0032646
ScomH1c10g0033178	ScomH2c10g0032647
ScomH1c10g0033179	ScomH2c10g0032648
ScomH1c10g0033180	ScomH2c10g0032649
ScomH1c10g0033181	ScomH2c10g0032650
ScomH1c10g0033182	ScomH2c10g0032651
ScomH1c10g0033183	ScomH2c10g0032652
ScomH1c10g0033184	ScomH2c10g0032653
ScomH1c10g0033185	ScomH2c10g0032654
ScomH1c10g0033186	ScomH2c10g0032655
ScomH1c10g0033187	ScomH2c10g0032656
